5517	Z2	0,21 0,25 0,23 0,23 0,08 	0,23 0,23 0,23 0,23 0,08 
5518	Z2	0,21 0,25 0,23 0,23 0,08 	0,23 0,23 0,23 0,23 0,08 
5519	Z2	0,21 0,25 0,23 0,23 0,08 	0,23 0,23 0,23 0,23 0,08 
5520	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5521	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5522	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5523	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5524	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5525	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5526	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5527	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5528	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5529	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5530	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5531	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5532	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5533	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5534	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5535	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5536	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5537	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5538	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5539	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5540	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5541	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5542	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5543	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5544	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5545	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5546	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5547	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5548	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5549	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5550	Z1	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5551	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5552	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5553	Z0	0,21 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5554	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5555	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5556	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5557	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5558	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5559	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5560	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5561	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5562	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5563	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5564	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5565	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5566	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5567	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5568	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5569	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5570	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5571	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5572	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5573	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5574	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5575	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5576	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5577	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5578	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5579	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5580	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5581	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5582	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5583	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5584	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5585	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5586	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5587	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5588	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5589	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5590	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5591	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5592	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5593	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5594	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5595	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5596	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5597	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5598	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5599	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5600	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5601	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5602	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5603	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5604	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5605	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5606	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5607	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5608	Z4	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5609	Z4	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5610	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5611	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5612	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5613	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5614	Z3	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5615	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5616	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5617	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5618	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5619	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5620	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5621	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5622	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5623	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5624	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5625	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5626	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5627	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5628	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5629	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5630	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5631	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5632	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5633	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5634	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5635	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5636	Z0	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5637	Z1	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5638	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5639	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5640	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5641	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5642	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5643	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5644	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5645	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5646	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5647	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5648	Z2	0,22 0,25 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5649	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5650	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5651	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5652	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5653	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5654	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5655	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5656	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5657	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5658	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5659	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5660	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5661	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5662	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5663	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5664	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5665	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5666	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5667	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5668	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5669	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5670	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5671	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5672	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5673	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5674	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5675	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5676	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5677	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5678	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5679	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5680	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5681	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5682	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5683	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5684	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5685	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5686	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5687	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5688	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5689	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5690	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5691	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5692	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5693	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5694	Z4	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5695	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5696	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5697	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5698	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5699	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5700	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5701	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5702	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5703	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5704	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5705	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5706	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5707	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5708	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5709	Z1	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5710	Z1	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5711	Z0	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5712	Z0	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5713	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5714	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5715	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5716	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5717	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5718	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5719	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5720	Z2	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5721	Z1	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5722	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5723	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5724	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5725	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5726	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5727	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5728	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5729	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5730	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5731	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5732	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5733	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5734	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5735	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5736	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5737	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5738	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5739	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5740	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5741	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5742	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5743	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5744	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5745	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5746	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5747	Z4	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5748	Z4	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5749	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5750	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5751	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5752	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5753	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5754	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5755	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5756	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5757	Z4	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5758	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5759	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5760	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5761	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5762	Z1	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5763	Z1	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5764	Z1	0,21 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5765	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5766	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5767	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5768	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5769	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5770	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5771	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5772	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5773	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5774	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5775	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5776	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5777	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5778	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5779	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5780	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5781	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5782	Z0	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5783	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5784	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5785	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5786	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5787	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5788	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5789	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5790	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5791	Z1	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5792	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5793	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5794	Z4	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5795	Z4	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5796	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5797	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5798	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5799	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5800	Z3	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
5801	Z2	0,22 0,26 0,23 0,22 0,08 	0,23 0,23 0,23 0,23 0,08 
